	Precision	Recall	F1
0.5	0.96850395	0.86013985	0.9111111
0.55	0.9488189	0.8426573	0.8925926
0.6000000000000001	0.9133858	0.8111888	0.85925925
0.6500000000000001	0.8897638	0.7902098	0.837037
0.7000000000000002	0.8464567	0.75174826	0.7962963
0.7500000000000002	0.7480315	0.66433567	0.7037037
0.8000000000000003	0.496063	0.44055945	0.46666667
0.8500000000000003	0.19685039	0.17482518	0.18518518
0.9000000000000004	0.007874016	0.006993007	0.0074074073
0.9500000000000004	0.0	0.0	0.0
