	Precision	Recall	F1
0.5	0.7567568	0.5	0.60215056
0.55	0.7567568	0.5	0.60215056
0.6000000000000001	0.7432432	0.49107143	0.5913978
0.6500000000000001	0.7162162	0.4732143	0.56989247
0.7000000000000002	0.6756757	0.44642857	0.53763443
0.7500000000000002	0.6486486	0.42857143	0.516129
0.8000000000000003	0.527027	0.3482143	0.41935483
0.8500000000000003	0.33783785	0.22321428	0.26881722
0.9000000000000004	0.10810811	0.071428575	0.086021505
0.9500000000000004	0.0	0.0	0.0
