	Precision	Recall	F1
0.5	0.7890625	0.6352201	0.70383275
0.55	0.7734375	0.6226415	0.68989545
0.6000000000000001	0.75	0.6037736	0.66898954
0.6500000000000001	0.6796875	0.5471698	0.6062718
0.7000000000000002	0.5625	0.4528302	0.5017422
0.7500000000000002	0.4453125	0.35849056	0.39721254
0.8000000000000003	0.234375	0.18867925	0.20905924
0.8500000000000003	0.0703125	0.056603774	0.06271777
0.9000000000000004	0.0	0.0	0.0
0.9500000000000004	0.0	0.0	0.0
