	Precision	Recall	F1
0.5	0.89830506	0.76811594	0.828125
0.55	0.89830506	0.76811594	0.828125
0.6000000000000001	0.88135594	0.7536232	0.8125
0.6500000000000001	0.86440676	0.73913044	0.796875
0.7000000000000002	0.8135593	0.6956522	0.75
0.7500000000000002	0.6779661	0.5797101	0.625
0.8000000000000003	0.4915254	0.42028984	0.453125
0.8500000000000003	0.2542373	0.2173913	0.234375
0.9000000000000004	0.0	0.0	0.0
0.9500000000000004	0.0	0.0	0.0
