	Precision	Recall	F1
0.5	0.8030303	0.2145749	0.33865815
0.55	0.8030303	0.2145749	0.33865815
0.6000000000000001	0.7878788	0.21052632	0.33226836
0.6500000000000001	0.7878788	0.21052632	0.33226836
0.7000000000000002	0.74242425	0.19838056	0.31309903
0.7500000000000002	0.6969697	0.18623482	0.29392973
0.8000000000000003	0.45454547	0.12145749	0.19169329
0.8500000000000003	0.28787878	0.07692308	0.12140575
0.9000000000000004	0.015151516	0.004048583	0.0063897762
0.9500000000000004	0.0	0.0	0.0
