	Precision	Recall	F1
0.5	0.734375	0.7704918	0.752
0.55	0.71875	0.75409836	0.736
0.6000000000000001	0.71875	0.75409836	0.736
0.6500000000000001	0.71875	0.75409836	0.736
0.7000000000000002	0.703125	0.73770493	0.72
0.7500000000000002	0.65625	0.6885246	0.672
0.8000000000000003	0.484375	0.5081967	0.496
0.8500000000000003	0.21875	0.22950819	0.224
0.9000000000000004	0.0625	0.06557377	0.064
0.9500000000000004	0.0	0.0	0.0
