	Precision	Recall	F1
0.5	0.8467742	0.46460176	0.6
0.55	0.8467742	0.46460176	0.6
0.6000000000000001	0.83064514	0.45575222	0.5885714
0.6500000000000001	0.8145161	0.44690266	0.57714283
0.7000000000000002	0.7258065	0.39823008	0.51428574
0.7500000000000002	0.61290324	0.33628318	0.4342857
0.8000000000000003	0.3548387	0.19469027	0.25142857
0.8500000000000003	0.15322581	0.084070794	0.108571425
0.9000000000000004	0.016129032	0.0088495575	0.011428571
0.9500000000000004	0.0	0.0	0.0
