	Precision	Recall	F1
0.5	0.8513514	0.84	0.84563756
0.55	0.8378378	0.82666665	0.8322148
0.6000000000000001	0.7837838	0.7733333	0.7785235
0.6500000000000001	0.7432432	0.73333335	0.738255
0.7000000000000002	0.7162162	0.70666665	0.7114094
0.7500000000000002	0.6216216	0.61333334	0.61744964
0.8000000000000003	0.43243244	0.42666668	0.4295302
0.8500000000000003	0.2027027	0.2	0.20134228
0.9000000000000004	0.054054055	0.053333335	0.053691275
0.9500000000000004	0.0	0.0	0.0
