	Precision	Recall	F1
0.5	0.9593496	0.83392227	0.8922495
0.55	0.94715446	0.8233216	0.88090736
0.6000000000000001	0.92276424	0.80212015	0.8582231
0.6500000000000001	0.87398374	0.7597173	0.81285447
0.7000000000000002	0.79268295	0.68904597	0.7372401
0.7500000000000002	0.6869919	0.59717315	0.6389414
0.8000000000000003	0.4715447	0.409894	0.43856332
0.8500000000000003	0.15447155	0.13427562	0.1436673
0.9000000000000004	0.020325202	0.017667845	0.018903593
0.9500000000000004	0.0	0.0	0.0
