	Precision	Recall	F1
0.5	0.8666667	0.29545453	0.44067797
0.55	0.8666667	0.29545453	0.44067797
0.6000000000000001	0.8666667	0.29545453	0.44067797
0.6500000000000001	0.8666667	0.29545453	0.44067797
0.7000000000000002	0.8666667	0.29545453	0.44067797
0.7500000000000002	0.8666667	0.29545453	0.44067797
0.8000000000000003	0.7111111	0.24242425	0.36158192
0.8500000000000003	0.44444445	0.15151516	0.2259887
0.9000000000000004	0.11111111	0.03787879	0.056497175
0.9500000000000004	0.0	0.0	0.0
