	Precision	Recall	F1
0.5	0.78846157	0.6721311	0.7256637
0.55	0.78846157	0.6721311	0.7256637
0.6000000000000001	0.78846157	0.6721311	0.7256637
0.6500000000000001	0.75	0.6393443	0.6902655
0.7000000000000002	0.75	0.6393443	0.6902655
0.7500000000000002	0.61538464	0.52459013	0.5663717
0.8000000000000003	0.44230768	0.37704918	0.40707964
0.8500000000000003	0.25	0.21311475	0.2300885
0.9000000000000004	0.09615385	0.08196721	0.088495575
0.9500000000000004	0.0	0.0	0.0
