	Precision	Recall	F1
0.5	0.71755725	0.8952381	0.7966102
0.55	0.71755725	0.8952381	0.7966102
0.6000000000000001	0.6793893	0.84761906	0.7542373
0.6500000000000001	0.64122134	0.8	0.7118644
0.7000000000000002	0.58778626	0.73333335	0.65254235
0.7500000000000002	0.46564886	0.5809524	0.5169492
0.8000000000000003	0.29007635	0.36190477	0.3220339
0.8500000000000003	0.114503816	0.14285715	0.12711865
0.9000000000000004	0.0	0.0	0.0
0.9500000000000004	0.0	0.0	0.0
