	Precision	Recall	F1
0.5	0.91463417	0.9202454	0.9174312
0.55	0.8902439	0.8957055	0.8929664
0.6000000000000001	0.8780488	0.8834356	0.88073397
0.6500000000000001	0.8597561	0.86503065	0.86238533
0.7000000000000002	0.8231707	0.82822084	0.82568806
0.7500000000000002	0.6768293	0.6809816	0.6788991
0.8000000000000003	0.4512195	0.45398772	0.45259938
0.8500000000000003	0.1402439	0.1411043	0.14067279
0.9000000000000004	0.0060975607	0.006134969	0.006116208
0.9500000000000004	0.0	0.0	0.0
