	Precision	Recall	F1
0.5	0.8717949	0.65384614	0.74725276
0.55	0.84615386	0.63461536	0.72527474
0.6000000000000001	0.82051283	0.61538464	0.7032967
0.6500000000000001	0.82051283	0.61538464	0.7032967
0.7000000000000002	0.7692308	0.5769231	0.6593407
0.7500000000000002	0.71794873	0.53846157	0.61538464
0.8000000000000003	0.5897436	0.44230768	0.50549453
0.8500000000000003	0.30769232	0.23076923	0.26373628
0.9000000000000004	0.051282052	0.03846154	0.043956045
0.9500000000000004	0.0	0.0	0.0
