	Precision	Recall	F1
0.5	0.50735295	0.8023256	0.6216216
0.55	0.50735295	0.8023256	0.6216216
0.6000000000000001	0.5	0.7906977	0.6126126
0.6500000000000001	0.4779412	0.75581396	0.5855856
0.7000000000000002	0.45588234	0.7209302	0.5585586
0.7500000000000002	0.41911766	0.6627907	0.5135135
0.8000000000000003	0.3529412	0.55813956	0.43243244
0.8500000000000003	0.13235295	0.20930232	0.16216215
0.9000000000000004	0.014705882	0.023255814	0.018018018
0.9500000000000004	0.0	0.0	0.0
