	Precision	Recall	F1
0.5	0.969697	0.90488434	0.9361702
0.55	0.9641873	0.8997429	0.93085104
0.6000000000000001	0.9476584	0.88431877	0.9148936
0.6500000000000001	0.92011017	0.8586118	0.88829786
0.7000000000000002	0.8292011	0.7737789	0.8005319
0.7500000000000002	0.7107438	0.66323906	0.6861702
0.8000000000000003	0.4738292	0.44215938	0.4574468
0.8500000000000003	0.15977961	0.14910026	0.15425532
0.9000000000000004	0.016528925	0.015424165	0.015957447
0.9500000000000004	0.0	0.0	0.0
